sample_id,acid,conc_gL,day,inoc,T,feedstock,pH,rep,inoc_T,T_inoc,inoc_pH,T_pH,pH_inoc,feedstock_T
A_45_F_7_C_D3,ISOC4,0.128497812,7.2,A,45,F,7,C,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_45_F_9_A_D4,ISOC4,0.0520911,11.3,A,45,F,9,A,A_45 ,45_A,A_pH_9,45_pH_9,pH_9_A,F_45
A_35_F_7_A_D4,ISOC4,0.056830068,11.3,A,35,F,7,A,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_35_F_5_A_D4_2,ISOC4,0.068113207,11.3,A,35,F,5,A,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_5_A_D4,ISOC4,0.071064387,11.3,A,35,F,5,A,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_5_A_D4_2,ISOC4,0.079898604,11.3,A,45,F,5,A,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_45_F_5_A_D4,ISOC4,0.087968823,11.3,A,45,F,5,A,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_9_A_D4,ISOC4,0.108902074,11.3,A,35,F,9,A,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_35_F_9_B_D4,ISOC4,0.062280086,11.3,A,35,F,9,B,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_35_F_7_B_D4,ISOC4,0.080095093,11.3,A,35,F,7,B,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_45_F_5_B_D4,ISOC4,0.118431568,11.3,A,45,F,5,B,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_5_B_D4,ISOC4,0.118999779,11.3,A,35,F,5,B,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_9_C_D4,ISOC4,0.062825422,11.3,A,35,F,9,C,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_45_F_7_C_D4,ISOC4,0.096538218,11.3,A,45,F,7,C,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_45_F_9_C_D4,ISOC4,0.108379894,11.3,A,45,F,9,C,A_45 ,45_A,A_pH_9,45_pH_9,pH_9_A,F_45
A_45_F_5_C_D4,ISOC4,0.109665536,11.3,A,45,F,5,C,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_5_C_D4,ISOC4,0.111982678,11.3,A,35,F,5,C,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_5_C_D4_2,ISOC4,0.167153721,11.3,A,35,F,5,C,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_9_INOC_3_31,ISOC4,0.07435993,54.1,A,45,F,9,INOC,A_45 ,45_A,A_pH_9,45_pH_9,pH_9_A,F_45
A_35_F_9_INOC_3_31,ISOC4,0.10303899,54.1,A,35,F,9,INOC,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_45_F_5_INOC_3_31,ISOC4,0.114952826,54.1,A,45,F,5,INOC,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_5_INOC_3_31,ISOC4,0.12048979,54.1,A,35,F,5,INOC,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_M_9_INOC_3_31,C2,2.37839251,54.1,A,35,M,9,INOC,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_35_F_9_A_D1,ISOC5,0.032158488,1.2,A,35,F,9,A,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_35_F_7_A_D1,ISOC5,0.071364335,1.2,A,35,F,7,A,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_45_F_7_A_D1,ISOC5,0.084526945,1.2,A,45,F,7,A,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_35_F_7_B_D1,ISOC5,0.08262032,1.2,A,35,F,7,B,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_45_F_7_B_D1,ISOC5,0.121433065,1.2,A,45,F,7,B,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_45_F_7_B_D1_2,ISOC5,0.142859751,1.2,A,45,F,7,B,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_35_F_7_C_D1,ISOC5,0.11054492,1.2,A,35,F,7,C,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_45_F_7_C_D1,ISOC5,0.122236019,1.2,A,45,F,7,C,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_45_F_7_C_D1_2,ISOC5,0.130541641,1.2,A,45,F,7,C,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_45_F_9_A_D2,ISOC5,0.06618391,3.3,A,45,F,9,A,A_45 ,45_A,A_pH_9,45_pH_9,pH_9_A,F_45
A_35_F_5_A_D2,ISOC5,0.079611735,3.3,A,35,F,5,A,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_9_A_D2,ISOC5,0.118798759,3.3,A,35,F,9,A,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_35_F_7_A_D2,ISOC5,0.1375536,3.3,A,35,F,7,A,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_45_F_7_A_D2,ISOC5,0.14730058,3.3,A,45,F,7,A,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_45_F_5_A_D2,ISOC5,0.162651557,3.3,A,45,F,5,A,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_9_B_D2,ISOC5,0.071103327,3.3,A,35,F,9,B,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_35_F_7_B_D2,ISOC5,0.125065245,3.3,A,35,F,7,B,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_45_F_7_B_D2,ISOC5,0.126979437,3.3,A,45,F,7,B,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_35_F_5_B_D2,ISOC5,0.136401309,3.3,A,35,F,5,B,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_5_B_D2,ISOC5,0.136567884,3.3,A,45,F,5,B,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_9_C_D2,ISOC5,0.079772709,3.3,A,35,F,9,C,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_35_F_7_C_D2,ISOC5,0.111452529,3.3,A,35,F,7,C,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_45_F_9_C_D2,ISOC5,0.123408785,3.3,A,45,F,9,C,A_45 ,45_A,A_pH_9,45_pH_9,pH_9_A,F_45
A_35_F_5_C_D2,ISOC5,0.126880875,3.3,A,35,F,5,C,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_7_C_D2,ISOC5,0.134898676,3.3,A,45,F,7,C,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_45_F_5_C_D2,ISOC5,0.166295928,3.3,A,45,F,5,C,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_45_F_7_D_D2,ISOC5,0.165620901,3.3,A,45,F_control,7,D,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_control_45
A_35_F_5_A_D3,ISOC5,0.105413931,7.2,A,35,F,5,A,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_7_A_D3,ISOC5,0.108146151,7.2,A,45,F,7,A,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_35_F_9_A_D3,ISOC5,0.116850673,7.2,A,35,F,9,A,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_45_F_9_A_D3,ISOC5,0.137832672,7.2,A,45,F,9,A,A_45 ,45_A,A_pH_9,45_pH_9,pH_9_A,F_45
A_35_F_7_A_D3,ISOC5,0.15235967,7.2,A,35,F,7,A,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_45_F_5_A_D3,ISOC5,0.181470557,7.2,A,45,F,5,A,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_45_F_9_B_D3,ISOC5,0.030508383,7.2,A,45,F,9,B,A_45 ,45_A,A_pH_9,45_pH_9,pH_9_A,F_45
A_35_F_9_B_D3,ISOC5,0.087960272,7.2,A,35,F,9,B,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_45_F_7_B_D3,ISOC5,0.097800653,7.2,A,45,F,7,B,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_35_F_7_B_D3,ISOC5,0.104333463,7.2,A,35,F,7,B,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_45_F_5_B_D3,ISOC5,0.15071697,7.2,A,45,F,5,B,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_5_B_D3,ISOC5,0.167090667,7.2,A,35,F,5,B,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_7_C_D3,ISOC5,0.112947035,7.2,A,35,F,7,C,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_45_F_9_C_D3,ISOC5,0.119808277,7.2,A,45,F,9,C,A_45 ,45_A,A_pH_9,45_pH_9,pH_9_A,F_45
A_35_F_9_C_D3,ISOC5,0.129592702,7.2,A,35,F,9,C,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_35_F_5_C_D3,ISOC5,0.140641856,7.2,A,35,F,5,C,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_7_C_D3,ISOC5,0.166850465,7.2,A,45,F,7,C,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_45_F_5_C_D3,ISOC5,0.185341417,7.2,A,45,F,5,C,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_7_A_D4,ISOC5,0.095062895,11.3,A,35,F,7,A,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_45_F_9_A_D4,ISOC5,0.109748792,11.3,A,45,F,9,A,A_45 ,45_A,A_pH_9,45_pH_9,pH_9_A,F_45
A_35_F_5_A_D4_2,ISOC5,0.116275076,11.3,A,35,F,5,A,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_5_A_D4,ISOC5,0.121463466,11.3,A,35,F,5,A,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_9_A_D4,ISOC5,0.147909008,11.3,A,35,F,9,A,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_45_F_5_A_D4_2,ISOC5,0.155731268,11.3,A,45,F,5,A,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_45_F_5_A_D4,ISOC5,0.17045994,11.3,A,45,F,5,A,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_45_F_9_B_D4,ISOC5,0.034188238,11.3,A,45,F,9,B,A_45 ,45_A,A_pH_9,45_pH_9,pH_9_A,F_45
A_35_F_9_B_D4,ISOC5,0.095582924,11.3,A,35,F,9,B,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_35_F_7_B_D4,ISOC5,0.120972711,11.3,A,35,F,7,B,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_35_F_5_B_D4,ISOC5,0.186465854,11.3,A,35,F,5,B,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_5_B_D4,ISOC5,0.190279053,11.3,A,45,F,5,B,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_7_C_D4,ISOC5,0.083935693,11.3,A,35,F,7,C,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_35_F_9_C_D4,ISOC5,0.097015982,11.3,A,35,F,9,C,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_45_F_7_C_D4,ISOC5,0.138448598,11.3,A,45,F,7,C,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_35_F_5_C_D4,ISOC5,0.163788297,11.3,A,35,F,5,C,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_5_C_D4,ISOC5,0.167600179,11.3,A,45,F,5,C,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_45_F_9_C_D4,ISOC5,0.180875697,11.3,A,45,F,9,C,A_45 ,45_A,A_pH_9,45_pH_9,pH_9_A,F_45
A_35_F_5_C_D4_2,ISOC5,0.228636165,11.3,A,35,F,5,C,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_9_INOC_3_31,ISOC5,0.148076251,54.1,A,35,F,9,INOC,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_45_F_9_INOC_3_31,ISOC5,0.151411959,54.1,A,45,F,9,INOC,A_45 ,45_A,A_pH_9,45_pH_9,pH_9_A,F_45
A_35_F_5_INOC_3_31,ISOC5,0.162912162,54.1,A,35,F,5,INOC,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_5_INOC_3_31,ISOC5,0.176012005,54.1,A,45,F,5,INOC,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_45_M_9_A_D3,C2,2.35101266,6.47,A,45,M,9,A,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_35_M_9_C_4_29,C2,2.262072935,23.29,A,35,M,9,C,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_45_M_9_B_D3,C2,2.237169719,6.47,A,45,M,9,B,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_45_F_7_B_D1_2,ISOC6,0.111162123,1.2,A,45,F,7,B,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_45_F_7_C_D1_2,ISOC6,0.09301605,1.2,A,45,F,7,C,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_35_F_5_C_D1,ISOC6,0.193400953,1.2,A,35,F,5,C,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_7_D_D1,ISOC6,0.008566735,1.2,A,45,F_control,7,D,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_control_45
A_45_F_7_B_D2,ISOC6,0.010709215,3.3,A,45,F,7,B,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_35_F_9_A_D3,ISOC6,0.134531682,7.2,A,35,F,9,A,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_35_F_5_C_D4_2,ISOC6,0.15835518,11.3,A,35,F,5,C,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_9_INOC_3_31,ISOC6,0.009725216,54.1,A,35,F,9,INOC,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
B_35_M_9_C_D4,C2,2,11.7,B,35,M,9,C,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_45_M_9_B_D4,C2,2,11.7,B,45,M,9,B,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
A_45_M_9_C_D3,C2,1.957685267,6.47,A,45,M,9,C,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_35_M_9_A_4_29,C2,1.84241897,23.29,A,35,M,9,A,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_35_M_9_C_D4,C2,1.828557451,11.29,A,35,M,9,C,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_45_M_7_B_D2,C2,1.815523315,3.48,A,45,M,7,B,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
B_45_M_9_A_D3,C2,1.8,11.7,B,45,M,9,A,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
A_45_M_9_C_D2,C2,1.719808865,3.48,A,45,M,9,C,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_45_M_9_A_D4,C2,1.705379131,11.29,A,45,M,9,A,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_45_M_9_B_D2,C2,1.702663484,3.48,A,45,M,9,B,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
B_35_M_7_A_D3,C2,1.7,11.7,B,35,M,7,A,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
B_45_M_9_C_D3,C2,1.7,11.7,B,45,M,9,C,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_35_M_9_C_D3,C2,1.7,11.7,B,35,M,9,C,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_35_M_9_A_D5,C2,1.7,24.7,B,35,M,9,A,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
A_35_M_9_C_D3,C2,1.614294858,6.47,A,35,M,9,C,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
B_45_M_7_A_D2,C2,1.6,5.7,B,45,M,7,A,B_45,45_B,B_pH_7,45_pH_7,pH_7_B,M_45
B_35_M_9_A_D4,C2,1.6,11.7,B,35,M,9,A,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
A_35_M_7_A_D2,C2,1.599875988,3.48,A,35,M,7,A,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_35_M_9_A_D3,C2,1.479544348,6.47,A,35,M,9,A,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_45_M_9_B_D1,C2,1.407269568,0.54,A,45,M,9,B,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
B_45_M_9_C_D2,C2,1.4,5.7,B,45,M,9,C,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_45_M_9_B_D3,C2,1.4,11.7,B,45,M,9,B,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
A_35_M_7_C_D3,C2,1.393198207,6.47,A,35,M,7,C,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_35_M_5_A_D3,C2,1.333619374,6.47,A,35,M,5,A,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
B_35_M_7_B_D2,C2,1.3,5.7,B,35,M,7,B,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
A_35_M_7_A_D3,C2,1.283225116,6.47,A,35,M,7,A,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_35_M_9_B_D3,C2,1.281966869,6.47,A,35,M,9,B,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_45_M_7_A_D2,C2,1.273214036,3.48,A,45,M,7,A,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_35_M_7_B_D2_2,C2,1.249936858,3.48,A,35,M,7,B,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_35_M_9_A_D4,C2,1.206605612,11.29,A,35,M,9,A,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
B_45_M_7_C_D2,C2,1.2,5.7,B,45,M,7,C,B_45,45_B,B_pH_7,45_pH_7,pH_7_B,M_45
B_45_M_9_A_D2,C2,1.2,5.7,B,45,M,9,A,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
A_35_M_9_C_D2,C2,1.186920152,3.48,A,35,M,9,C,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_45_M_9_A_4_29,C2,1.165187352,23.29,A,45,M,9,A,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_35_M_9_A_D1,C2,1.159694608,0.54,A,35,M,9,A,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_35_M_7_C_D2,C2,1.145237304,3.48,A,35,M,7,C,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_35_M_9_B_D2,C2,1.144626844,3.48,A,35,M,9,B,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_35_M_7_B_D2_2,C3,1.124254091,3.48,A,35,M,7,B,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_35_M_9_A_D2,C2,1.109775515,3.48,A,35,M,9,A,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
B_35_M_9_B_D0,C2,1.1,0,B,35,M,9,B,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_35_M_9_A_D2,C2,1.1,5.7,B,35,M,9,A,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_45_M_9_B_D2,C2,1.1,5.7,B,45,M,9,B,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
A_35_M_7_C_D3,C3,1.050004908,6.47,A,35,M,7,C,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_55_M_7_C_D1,C2,1.049768138,1.5,A,55,M,7,C,A_55,55_A,A_pH_7,55_pH_7,pH_7_A,M_55
A_55_M_7_C_D1,total,1.049768138,1.5,A,55,M,7,C,A_55,55_A,A_pH_7,55_pH_7,pH_7_A,M_55
A_35_M_7_B_D2_a,C2,1.032323122,3.48,A,35,M,7,B,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_45_M_7_C_D1,C2,1.006985402,0.54,A,45,M,7,C,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
B_45_M_9_A_D0,C2,1,0,B,45,M,9,A,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_35_M_7_B_D1,C2,1,1.5,B,35,M,7,B,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
A_35_M_5_A_D4,C2,0.975921777,11.29,A,35,M,5,A,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_45_M_7_B_D1,C2,0.974415573,0.54,A,45,M,7,B,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_55_M_9_A_D5,C2,0.964808282,14.5,A,55,M,9,A,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_55_M_9_A_D5,total,0.964808282,14.5,A,55,M,9,A,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_35_M_7_B_D2_a,C3,0.944371349,3.48,A,35,M,7,B,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_35_M_7_A_D2,C3,0.925375895,3.48,A,35,M,7,A,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
B_35_M_9_C_D1,C2,0.9,1.5,B,35,M,9,C,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_45_M_7_C_D1,C2,0.9,1.5,B,45,M,7,C,B_45,45_B,B_pH_7,45_pH_7,pH_7_B,M_45
B_35_M_7_C_D2,C2,0.9,5.7,B,35,M,7,C,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
B_45_M_7_B_D3,C2,0.9,11.7,B,45,M,7,B,B_45,45_B,B_pH_7,45_pH_7,pH_7_B,M_45
B_35_M_9_A_D3,C2,0.9,11.7,B,35,M,9,A,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_35_M_9_B_D4,C2,0.9,11.7,B,35,M,9,B,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_35_M_7_A_D3,C3,0.9,11.7,B,35,M,7,A,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
A_55_M_9_C_D3,C2,0.895833716,6.416666667,A,55,M,9,C,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_55_M_9_C_D3,total,0.895833716,6.416666667,A,55,M,9,C,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_35_M_7_B_D2,C3,0.890869753,3.48,A,35,M,7,B,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_45_M_5_C_D1,C2,0.884044798,0.54,A,45,M,5,C,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_35_M_7_C_D4,C3,0.882660116,11.29,A,35,M,7,C,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_35_M_7_B_D4,C3,0.882240911,11.29,A,35,M,7,B,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_45_M_9_A_D2,C2,0.878583535,3.48,A,45,M,9,A,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_35_M_9_C_D1,C2,0.872759193,0.54,A,35,M,9,C,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_45_M_9_C_D0,C2,0.861146992,0,A,45,M,9,C,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_35_M_7_B_D3,C3,0.85414818,6.47,A,35,M,7,B,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_35_M_7_C_D2,C3,0.848959797,3.48,A,35,M,7,C,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_45_M_9_A_D0,C2,0.841824656,0,A,45,M,9,A,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_35_M_7_B_D2,C2,0.840748597,3.48,A,35,M,7,B,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_55_M_9_C_D5,C2,0.81557171,14.5,A,55,M,9,C,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_55_M_9_C_D5,total,0.81557171,14.5,A,55,M,9,C,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_35_M_5_C_D2,C2,0.807377258,3.48,A,35,M,5,C,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_35_M_5_C_D4,C2,0.802941983,11.29,A,35,M,5,C,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
B_35_M_9_C_D0,C2,0.8,0,B,35,M,9,C,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_35_M_7_C_D1,C2,0.8,1.5,B,35,M,7,C,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
B_35_M_9_B_D1,C2,0.8,1.5,B,35,M,9,B,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_45_M_7_B_D2,C2,0.8,5.7,B,45,M,7,B,B_45,45_B,B_pH_7,45_pH_7,pH_7_B,M_45
B_35_M_7_A_D2,C2,0.8,5.7,B,35,M,7,A,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
B_45_M_9_C_D4,C2,0.8,11.7,B,45,M,9,C,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_35_M_7_B_D2,C3,0.8,5.7,B,35,M,7,B,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
B_35_M_7_B_D3,C3,0.8,11.7,B,35,M,7,B,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
B_35_M_7_A_D4,C3,0.8,11.7,B,35,M,7,A,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
A_55_M_9_B_D5,C2,0.791328963,14.5,A,55,M,9,B,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_55_M_9_B_D5,total,0.791328963,14.5,A,55,M,9,B,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_35_M_7_A_D4,C2,0.791102921,11.29,A,35,M,7,A,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_35_M_9_C_4_29,C3,0.784500651,23.29,A,35,M,9,C,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
