sample_id,acid,conc_gL,day,T,pH
A_35_F_5_A_D0,C2,0.106018222,0.0,35.0,5.0
A_35_F_5_A_D1,C2,0.052312038,1.2,35.0,5.0
A_35_F_5_A_D1,C4,0.988501458,1.2,35.0,5.0
A_35_F_5_A_D1,C6,0.129533043,1.2,35.0,5.0
A_35_F_5_A_D2,C2,0.868033205,3.3,35.0,5.0
A_35_F_5_A_D2,C3,0.260412815,3.3,35.0,5.0
A_35_F_5_A_D2,C4,1.034284468,3.3,35.0,5.0
A_35_F_5_A_D2,C5,0.037204312,3.3,35.0,5.0
A_35_F_5_A_D2,C6,0.129433359,3.3,35.0,5.0
A_35_F_5_A_D2,ISOC4,0.048942785,3.3,35.0,5.0
A_35_F_5_A_D2,ISOC5,0.079611735,3.3,35.0,5.0
A_35_F_5_A_D3,C2,0.670587434,7.2,35.0,5.0
A_35_F_5_A_D3,C3,0.33708401,7.2,35.0,5.0
A_35_F_5_A_D3,C4,1.08745424,7.2,35.0,5.0
A_35_F_5_A_D3,C5,0.071604105,7.2,35.0,5.0
A_35_F_5_A_D3,C6,0.137687488,7.2,35.0,5.0
A_35_F_5_A_D3,ISOC4,0.063872434,7.2,35.0,5.0
A_35_F_5_A_D3,ISOC5,0.105413931,7.2,35.0,5.0
A_35_F_5_A_D4,C2,1.2124746050000001,11.3,35.0,5.0
A_35_F_5_A_D4,C3,0.471052888,11.3,35.0,5.0
A_35_F_5_A_D4,C4,1.1624373394999998,11.3,35.0,5.0
A_35_F_5_A_D4,C5,0.1199998645,11.3,35.0,5.0
A_35_F_5_A_D4,C6,0.1649287045,11.3,35.0,5.0
A_35_F_5_A_D4,ISOC4,0.06958879700000001,11.3,35.0,5.0
A_35_F_5_A_D4,ISOC5,0.118869271,11.3,35.0,5.0
A_35_F_5_B_D0,C2,0.219308334,0.0,35.0,5.0
A_35_F_5_B_D1,C4,0.364690328,1.2,35.0,5.0
A_35_F_5_B_D2,C2,0.732450529,3.3,35.0,5.0
A_35_F_5_B_D2,C3,0.340925257,3.3,35.0,5.0
A_35_F_5_B_D2,C4,1.287191755,3.3,35.0,5.0
A_35_F_5_B_D2,ISOC4,0.097653097,3.3,35.0,5.0
A_35_F_5_B_D2,ISOC5,0.136401309,3.3,35.0,5.0
A_35_F_5_B_D3,C2,0.834411645,7.2,35.0,5.0
A_35_F_5_B_D3,C3,0.422460544,7.2,35.0,5.0
A_35_F_5_B_D3,C4,1.366642103,7.2,35.0,5.0
A_35_F_5_B_D3,C5,0.178096831,7.2,35.0,5.0
A_35_F_5_B_D3,C6,0.116652432,7.2,35.0,5.0
A_35_F_5_B_D3,ISOC4,0.11175025,7.2,35.0,5.0
A_35_F_5_B_D3,ISOC5,0.167090667,7.2,35.0,5.0
A_35_F_5_B_D4,C2,1.060621144,11.3,35.0,5.0
A_35_F_5_B_D4,C3,0.585134892,11.3,35.0,5.0
A_35_F_5_B_D4,C4,1.292876712,11.3,35.0,5.0
A_35_F_5_B_D4,C5,0.234001265,11.3,35.0,5.0
A_35_F_5_B_D4,C6,0.121964023,11.3,35.0,5.0
A_35_F_5_B_D4,ISOC4,0.118999779,11.3,35.0,5.0
A_35_F_5_B_D4,ISOC5,0.186465854,11.3,35.0,5.0
A_35_F_5_C_D0,C2,0.128584437,0.0,35.0,5.0
A_35_F_5_C_D1,C2,0.175826267,1.2,35.0,5.0
A_35_F_5_C_D1,C4,1.178471564,1.2,35.0,5.0
A_35_F_5_C_D1,ISOC6,0.193400953,1.2,35.0,5.0
A_35_F_5_C_D2,C2,0.582830864,3.3,35.0,5.0
A_35_F_5_C_D2,C3,0.332372988,3.3,35.0,5.0
A_35_F_5_C_D2,C4,1.098830489,3.3,35.0,5.0
A_35_F_5_C_D2,C6,0.138513908,3.3,35.0,5.0
A_35_F_5_C_D2,ISOC4,0.097958297,3.3,35.0,5.0
A_35_F_5_C_D2,ISOC5,0.126880875,3.3,35.0,5.0
A_35_F_5_C_D3,C2,1.274374642,7.2,35.0,5.0
A_35_F_5_C_D3,C3,0.397582415,7.2,35.0,5.0
A_35_F_5_C_D3,C4,1.063108574,7.2,35.0,5.0
A_35_F_5_C_D3,C5,0.146367026,7.2,35.0,5.0
A_35_F_5_C_D3,C6,0.150700434,7.2,35.0,5.0
A_35_F_5_C_D3,ISOC4,0.102820667,7.2,35.0,5.0
A_35_F_5_C_D3,ISOC5,0.140641856,7.2,35.0,5.0
A_35_F_5_C_D4,C2,1.179640868,11.3,35.0,5.0
A_35_F_5_C_D4,C3,0.6801993555,11.3,35.0,5.0
A_35_F_5_C_D4,C4,1.2958222460000002,11.3,35.0,5.0
A_35_F_5_C_D4,C5,0.22835796549999998,11.3,35.0,5.0
A_35_F_5_C_D4,C6,0.22719646200000002,11.3,35.0,5.0
A_35_F_5_C_D4,C7,0.189367998,11.3,35.0,5.0
A_35_F_5_C_D4,ISOC4,0.1395681995,11.3,35.0,5.0
A_35_F_5_C_D4,ISOC5,0.19621223100000001,11.3,35.0,5.0
A_35_F_5_C_D4,ISOC6,0.15835518,11.3,35.0,5.0
A_35_F_5_D_D3,C2,0.028204225,7.2,35.0,5.0
A_35_F_5_INOC_3,C2,1.613210697,54.1,35.0,5.0
A_35_F_5_INOC_3,C3,0.531033648,54.1,35.0,5.0
A_35_F_5_INOC_3,C4,0.631454585,54.1,35.0,5.0
A_35_F_5_INOC_3,C5,0.38304661,54.1,35.0,5.0
A_35_F_5_INOC_3,C6,0.323332884,54.1,35.0,5.0
A_35_F_5_INOC_3,ISOC4,0.12048979,54.1,35.0,5.0
A_35_F_5_INOC_3,ISOC5,0.162912162,54.1,35.0,5.0
A_35_F_7_A_D0,C2,0.139880786,0.0,35.0,7.0
A_35_F_7_A_D1,C2,2.258907285,1.2,35.0,7.0
A_35_F_7_A_D1,C3,0.142730835,1.2,35.0,7.0
A_35_F_7_A_D1,C4,1.002121355,1.2,35.0,7.0
A_35_F_7_A_D1,ISOC4,0.053395515,1.2,35.0,7.0
A_35_F_7_A_D1,ISOC5,0.071364335,1.2,35.0,7.0
A_35_F_7_A_D2,C2,2.790053413,3.3,35.0,7.0
A_35_F_7_A_D2,C3,0.586669727,3.3,35.0,7.0
A_35_F_7_A_D2,C4,1.022405782,3.3,35.0,7.0
A_35_F_7_A_D2,C5,0.19154339,3.3,35.0,7.0
A_35_F_7_A_D2,ISOC4,0.108519248,3.3,35.0,7.0
A_35_F_7_A_D2,ISOC5,0.1375536,3.3,35.0,7.0
A_35_F_7_A_D3,C2,0.188300523,7.2,35.0,7.0
A_35_F_7_A_D3,C3,0.189437453,7.2,35.0,7.0
A_35_F_7_A_D3,C4,0.664708253,7.2,35.0,7.0
A_35_F_7_A_D3,C5,0.153405464,7.2,35.0,7.0
A_35_F_7_A_D3,ISOC4,0.117482076,7.2,35.0,7.0
A_35_F_7_A_D3,ISOC5,0.15235967,7.2,35.0,7.0
A_35_F_7_A_D4,C2,0.039709716,11.3,35.0,7.0
A_35_F_7_A_D4,C3,0.213614856,11.3,35.0,7.0
A_35_F_7_A_D4,ISOC4,0.056830068,11.3,35.0,7.0
A_35_F_7_A_D4,ISOC5,0.095062895,11.3,35.0,7.0
A_35_F_7_B_D0,C2,0.225537134,0.0,35.0,7.0
A_35_F_7_B_D1,C2,1.670970739,1.2,35.0,7.0
A_35_F_7_B_D1,C3,0.17132419,1.2,35.0,7.0
A_35_F_7_B_D1,C4,1.104137771,1.2,35.0,7.0
A_35_F_7_B_D1,ISOC4,0.058777455,1.2,35.0,7.0
A_35_F_7_B_D1,ISOC5,0.08262032,1.2,35.0,7.0
A_35_F_7_B_D2,C2,2.208827238,3.3,35.0,7.0
A_35_F_7_B_D2,C3,0.321641261,3.3,35.0,7.0
A_35_F_7_B_D2,C4,0.895718696,3.3,35.0,7.0
A_35_F_7_B_D2,C5,0.156761713,3.3,35.0,7.0
A_35_F_7_B_D2,ISOC4,0.104605086,3.3,35.0,7.0
A_35_F_7_B_D2,ISOC5,0.125065245,3.3,35.0,7.0
A_35_F_7_B_D3,C2,2.156624418,7.2,35.0,7.0
A_35_F_7_B_D3,C3,0.515570616,7.2,35.0,7.0
A_35_F_7_B_D3,C4,0.918177755,7.2,35.0,7.0
A_35_F_7_B_D3,C5,0.092920728,7.2,35.0,7.0
A_35_F_7_B_D3,C6,0.005420507,7.2,35.0,7.0
A_35_F_7_B_D3,ISOC4,0.073567691,7.2,35.0,7.0
A_35_F_7_B_D3,ISOC5,0.104333463,7.2,35.0,7.0
A_35_F_7_B_D4,C2,1.909758706,11.3,35.0,7.0
A_35_F_7_B_D4,C3,0.571851451,11.3,35.0,7.0
A_35_F_7_B_D4,C4,0.990761017,11.3,35.0,7.0
A_35_F_7_B_D4,C5,0.104911666,11.3,35.0,7.0
A_35_F_7_B_D4,C6,0.018164672,11.3,35.0,7.0
A_35_F_7_B_D4,ISOC4,0.080095093,11.3,35.0,7.0
A_35_F_7_B_D4,ISOC5,0.120972711,11.3,35.0,7.0
A_35_F_7_C_D0,C2,0.185277342,0.0,35.0,7.0
A_35_F_7_C_D1,C2,2.192975838,1.2,35.0,7.0
A_35_F_7_C_D1,C3,0.023985742,1.2,35.0,7.0
A_35_F_7_C_D1,C4,0.908167974,1.2,35.0,7.0
A_35_F_7_C_D1,ISOC4,0.09449236,1.2,35.0,7.0
A_35_F_7_C_D1,ISOC5,0.11054492,1.2,35.0,7.0
A_35_F_7_C_D2,C2,2.680250962,3.3,35.0,7.0
A_35_F_7_C_D2,C3,0.493328169,3.3,35.0,7.0
A_35_F_7_C_D2,C4,0.982977296,3.3,35.0,7.0
A_35_F_7_C_D2,C5,0.08289946,3.3,35.0,7.0
A_35_F_7_C_D2,ISOC4,0.07441731,3.3,35.0,7.0
A_35_F_7_C_D2,ISOC5,0.111452529,3.3,35.0,7.0
A_35_F_7_C_D3,C2,0.129674251,7.2,35.0,7.0
A_35_F_7_C_D3,C3,0.18674115,7.2,35.0,7.0
A_35_F_7_C_D3,C4,0.540181557,7.2,35.0,7.0
A_35_F_7_C_D3,C5,0.069824612,7.2,35.0,7.0
A_35_F_7_C_D3,C6,0.007662675,7.2,35.0,7.0
A_35_F_7_C_D3,ISOC4,0.076063848,7.2,35.0,7.0
A_35_F_7_C_D3,ISOC5,0.112947035,7.2,35.0,7.0
A_35_F_7_C_D4,C2,0.017023319,11.3,35.0,7.0
A_35_F_7_C_D4,C3,0.303974663,11.3,35.0,7.0
A_35_F_7_C_D4,ISOC5,0.083935693,11.3,35.0,7.0
A_35_F_7_D_D4,C2,0.039741953,11.3,35.0,7.0
A_35_F_7_INOC_3,C2,0.056029222,54.1,35.0,7.0
A_35_F_9_A_D0,C2,0.124482356,0.0,35.0,9.0
A_35_F_9_A_D1,C2,0.559082668,1.2,35.0,9.0
A_35_F_9_A_D1,C3,0.083157911,1.2,35.0,9.0
A_35_F_9_A_D1,ISOC5,0.032158488,1.2,35.0,9.0
A_35_F_9_A_D2,C2,1.528063033,3.3,35.0,9.0
A_35_F_9_A_D2,C3,0.159395679,3.3,35.0,9.0
A_35_F_9_A_D2,ISOC4,0.094923821,3.3,35.0,9.0
A_35_F_9_A_D2,ISOC5,0.118798759,3.3,35.0,9.0
A_35_F_9_A_D3,C2,2.458850737,7.2,35.0,9.0
A_35_F_9_A_D3,C3,0.555662771,7.2,35.0,9.0
A_35_F_9_A_D3,ISOC4,0.068156092,7.2,35.0,9.0
A_35_F_9_A_D3,ISOC5,0.116850673,7.2,35.0,9.0
A_35_F_9_A_D3,ISOC6,0.134531682,7.2,35.0,9.0
A_35_F_9_A_D4,C2,2.970409179,11.3,35.0,9.0
A_35_F_9_A_D4,C3,0.563870378,11.3,35.0,9.0
A_35_F_9_A_D4,ISOC4,0.108902074,11.3,35.0,9.0
A_35_F_9_A_D4,ISOC5,0.147909008,11.3,35.0,9.0
A_35_F_9_B_D0,C2,0.162918493,0.0,35.0,9.0
A_35_F_9_B_D1,C2,0.60427922,1.2,35.0,9.0
A_35_F_9_B_D1,C3,0.033666637,1.2,35.0,9.0
A_35_F_9_B_D2,C2,1.517870544,3.3,35.0,9.0
A_35_F_9_B_D2,C3,0.044466038,3.3,35.0,9.0
A_35_F_9_B_D2,C4,0.002390943,3.3,35.0,9.0
A_35_F_9_B_D2,ISOC4,0.051645585,3.3,35.0,9.0
A_35_F_9_B_D2,ISOC5,0.071103327,3.3,35.0,9.0
A_35_F_9_B_D3,C2,2.39284534,7.2,35.0,9.0
A_35_F_9_B_D3,C3,0.439130825,7.2,35.0,9.0
A_35_F_9_B_D3,ISOC4,0.058704402,7.2,35.0,9.0
A_35_F_9_B_D3,ISOC5,0.087960272,7.2,35.0,9.0
A_35_F_9_B_D4,C2,2.998841993,11.3,35.0,9.0
A_35_F_9_B_D4,C3,0.413403866,11.3,35.0,9.0
A_35_F_9_B_D4,ISOC4,0.062280086,11.3,35.0,9.0
A_35_F_9_B_D4,ISOC5,0.095582924,11.3,35.0,9.0
A_35_F_9_C_D0,C2,0.03856353,0.0,35.0,9.0
A_35_F_9_C_D0,ISOC4,0.252544409,0.0,35.0,9.0
A_35_F_9_C_D1,C2,0.369909241,1.2,35.0,9.0
A_35_F_9_C_D2,C2,1.534015271,3.3,35.0,9.0
A_35_F_9_C_D2,C4,0.265054115,3.3,35.0,9.0
A_35_F_9_C_D2,ISOC4,0.053667772,3.3,35.0,9.0
A_35_F_9_C_D2,ISOC5,0.079772709,3.3,35.0,9.0
A_35_F_9_C_D3,C2,2.572976618,7.2,35.0,9.0
A_35_F_9_C_D3,C3,0.126333866,7.2,35.0,9.0
A_35_F_9_C_D3,C4,0.268355821,7.2,35.0,9.0
A_35_F_9_C_D3,C5,0.145506848,7.2,35.0,9.0
A_35_F_9_C_D3,ISOC4,0.100886871,7.2,35.0,9.0
A_35_F_9_C_D3,ISOC5,0.129592702,7.2,35.0,9.0
A_35_F_9_C_D4,C2,2.770368492,11.3,35.0,9.0
A_35_F_9_C_D4,C3,0.154430334,11.3,35.0,9.0
A_35_F_9_C_D4,C4,0.31929577,11.3,35.0,9.0
A_35_F_9_C_D4,C5,0.052890675,11.3,35.0,9.0
A_35_F_9_C_D4,ISOC4,0.062825422,11.3,35.0,9.0
A_35_F_9_C_D4,ISOC5,0.097015982,11.3,35.0,9.0
A_35_F_9_D_D1,C2,0.034547358,1.2,35.0,9.0
A_35_F_9_INOC_3,C2,4.148195994,54.1,35.0,9.0
A_35_F_9_INOC_3,C3,0.601524113,54.1,35.0,9.0
A_35_F_9_INOC_3,C4,0.004149779,54.1,35.0,9.0
A_35_F_9_INOC_3,C5,0.05781855,54.1,35.0,9.0
A_35_F_9_INOC_3,C6,0.070573848,54.1,35.0,9.0
A_35_F_9_INOC_3,ISOC4,0.10303899,54.1,35.0,9.0
A_35_F_9_INOC_3,ISOC5,0.148076251,54.1,35.0,9.0
A_35_F_9_INOC_3,ISOC6,0.009725216,54.1,35.0,9.0
A_35_M_5_A_4,C2,0.176273126,23.29,35.0,5.0
A_35_M_5_A_4,C3,0.20246597,23.29,35.0,5.0
A_35_M_5_A_D0,C2,0.187536917,0.0,35.0,5.0
A_35_M_5_A_D1,C2,0.282661037,0.54,35.0,5.0
A_35_M_5_A_D1,C3,0.090343858,0.54,35.0,5.0
A_35_M_5_A_D2,C2,0.60490237,3.48,35.0,5.0
A_35_M_5_A_D2,C3,0.191782285,3.48,35.0,5.0
A_35_M_5_A_D2,C4,0.0,3.48,35.0,5.0
A_35_M_5_A_D3,C2,1.333619374,6.47,35.0,5.0
A_35_M_5_A_D3,C3,0.319461393,6.47,35.0,5.0
A_35_M_5_A_D3,C4,0.0,6.47,35.0,5.0
A_35_M_5_A_D4,C2,0.975921777,11.29,35.0,5.0
A_35_M_5_A_D4,C3,0.646247368,11.29,35.0,5.0
A_35_M_5_A_D4,C4,0.043974292,11.29,35.0,5.0
A_35_M_5_A_D4,C5,0.051383352,11.29,35.0,5.0
A_35_M_5_A_D4,ISOC4,0.004309412,11.29,35.0,5.0
A_35_M_5_A_D4,ISOC5,0.000871977,11.29,35.0,5.0
A_35_M_5_B_4,C2,0.094007051,23.29,35.0,5.0
A_35_M_5_B_4,C3,0.083677268,23.29,35.0,5.0
A_35_M_5_B_D0,C2,0.250625006,0.0,35.0,5.0
A_35_M_5_B_D0,C3,0.0,0.0,35.0,5.0
A_35_M_5_B_D1,C2,0.531913436,0.54,35.0,5.0
A_35_M_5_B_D1,C3,0.023249867,0.54,35.0,5.0
A_35_M_5_B_D2,C2,0.782968126,3.48,35.0,5.0
A_35_M_5_B_D2,C3,0.177746691,3.48,35.0,5.0
A_35_M_5_B_D2,C4,0.0,3.48,35.0,5.0
A_35_M_5_B_D3,C2,0.598233604,6.47,35.0,5.0
A_35_M_5_B_D3,C3,0.140725727,6.47,35.0,5.0
A_35_M_5_B_D3,C4,0.0,6.47,35.0,5.0
A_35_M_5_B_D4,C2,0.669874408,11.29,35.0,5.0
A_35_M_5_B_D4,C3,0.255175663,11.29,35.0,5.0
A_35_M_5_B_D4,C4,0.0,11.29,35.0,5.0
A_35_M_5_C_4,C2,0.129843234,23.29,35.0,5.0
A_35_M_5_C_4,C3,0.157930461,23.29,35.0,5.0
A_35_M_5_C_4,C4,0.0,23.29,35.0,5.0
A_35_M_5_C_4,ISOC6,0.15660381,23.29,35.0,5.0
A_35_M_5_C_D0,C2,0.157038643,0.0,35.0,5.0
A_35_M_5_C_D0,C3,0.0,0.0,35.0,5.0
A_35_M_5_C_D0,ISOC4,0.209954102,0.0,35.0,5.0
A_35_M_5_C_D1,C2,0.337065355,0.54,35.0,5.0
A_35_M_5_C_D1,C3,0.060989165,0.54,35.0,5.0
A_35_M_5_C_D2,C2,0.807377258,3.48,35.0,5.0
A_35_M_5_C_D2,C3,0.176155871,3.48,35.0,5.0
A_35_M_5_C_D2,C4,0.0,3.48,35.0,5.0
A_35_M_5_C_D3,C2,0.760411625,6.47,35.0,5.0
A_35_M_5_C_D3,C3,0.228114017,6.47,35.0,5.0
A_35_M_5_C_D3,C4,0.0,6.47,35.0,5.0
A_35_M_5_C_D4,C2,0.802941983,11.29,35.0,5.0
A_35_M_5_C_D4,C3,0.385972217,11.29,35.0,5.0
A_35_M_5_C_D4,C4,0.0,11.29,35.0,5.0
A_35_M_5_D_D0,C2,0.143502185,0.0,35.0,5.0
A_35_M_5_D_D1,C2,0.0,0.54,35.0,5.0
A_35_M_5_D_D1,C3,0.0,0.54,35.0,5.0
A_35_M_5_D_D3,C2,0.524888335,6.47,35.0,5.0
A_35_M_5_D_D3,C3,0.249007645,6.47,35.0,5.0
A_35_M_5_D_D3,C4,0.095294066,6.47,35.0,5.0
A_35_M_5_D_D4,C2,0.318137955,11.29,35.0,5.0
A_35_M_5_INOC_3,C2,0.093933751,54.1,35.0,5.0
A_35_M_5_INOC_3,C3,0.262928976,54.1,35.0,5.0
A_35_M_5_INOC_3,C5,0.166419877,54.1,35.0,5.0
A_35_M_5_INOC_3,C6,0.117129993,54.1,35.0,5.0
A_35_M_5_INOC_3,C7,0.162517191,54.1,35.0,5.0
A_35_M_5_INOC_3,ISOC5,0.089505753,54.1,35.0,5.0
A_35_M_5_INOC_3,ISOC6,0.090633377,54.1,35.0,5.0
A_35_M_7_A_D0,C2,0.135575818,0.0,35.0,7.0
A_35_M_7_A_D0,C7,0.304780285,0.0,35.0,7.0
A_35_M_7_A_D1,C2,0.266499894,0.54,35.0,7.0
A_35_M_7_A_D1,C3,0.076735759,0.54,35.0,7.0
A_35_M_7_A_D2,C2,1.599875988,3.48,35.0,7.0
A_35_M_7_A_D2,C3,0.925375895,3.48,35.0,7.0
A_35_M_7_A_D2,C4,0.082661332,3.48,35.0,7.0
A_35_M_7_A_D3,C2,1.283225116,6.47,35.0,7.0
A_35_M_7_A_D3,C3,0.741704343,6.47,35.0,7.0
A_35_M_7_A_D3,C4,0.0,6.47,35.0,7.0
A_35_M_7_A_D4,C2,0.791102921,11.29,35.0,7.0
A_35_M_7_A_D4,C3,0.525507287,11.29,35.0,7.0
A_35_M_7_A_D4,ISOC4,0.038063736,11.29,35.0,7.0
A_35_M_7_A_D4,ISOC5,0.040165845,11.29,35.0,7.0
A_35_M_7_B_D0,C2,0.336064907,0.0,35.0,7.0
A_35_M_7_B_D0,C3,0.001529086,0.0,35.0,7.0
A_35_M_7_B_D1,C2,0.709263195,0.54,35.0,7.0
A_35_M_7_B_D1,C3,0.311180691,0.54,35.0,7.0
A_35_M_7_B_D1,C4,0.0,0.54,35.0,7.0
A_35_M_7_B_D2,C2,1.041002859,3.48,35.0,7.0
A_35_M_7_B_D2,C3,0.9864983976666667,3.48,35.0,7.0
A_35_M_7_B_D2,C4,0.0,3.48,35.0,7.0
A_35_M_7_B_D2,ISOC4,0.242505754,3.48,35.0,7.0
A_35_M_7_B_D3,C2,0.501555257,6.47,35.0,7.0
A_35_M_7_B_D3,C3,0.85414818,6.47,35.0,7.0
A_35_M_7_B_D3,C4,0.0,6.47,35.0,7.0
A_35_M_7_B_D4,C2,0.27381603,11.29,35.0,7.0
A_35_M_7_B_D4,C3,0.882240911,11.29,35.0,7.0
A_35_M_7_B_D4,C4,0.0,11.29,35.0,7.0
A_35_M_7_C_D0,C2,0.220876766,0.0,35.0,7.0
A_35_M_7_C_D0,C3,0.02754626,0.0,35.0,7.0
A_35_M_7_C_D1,C2,0.769919085,0.54,35.0,7.0
A_35_M_7_C_D1,C3,0.18309598,0.54,35.0,7.0
A_35_M_7_C_D2,C2,1.145237304,3.48,35.0,7.0
A_35_M_7_C_D2,C3,0.848959797,3.48,35.0,7.0
A_35_M_7_C_D2,C4,0.0,3.48,35.0,7.0
A_35_M_7_C_D3,C2,1.393198207,6.47,35.0,7.0
A_35_M_7_C_D3,C3,1.050004908,6.47,35.0,7.0
A_35_M_7_C_D3,C4,0.0,6.47,35.0,7.0
A_35_M_7_C_D4,C2,0.344106074,11.29,35.0,7.0
A_35_M_7_C_D4,C3,0.882660116,11.29,35.0,7.0
A_35_M_7_C_D4,ISOC5,0.013027431,11.29,35.0,7.0
A_35_M_7_D_D0,C2,0.217002037,0.0,35.0,7.0
A_35_M_7_D_D1,C2,0.157771848,0.54,35.0,7.0
A_35_M_7_D_D2,C2,0.0,3.48,35.0,7.0
A_35_M_7_D_D3,C2,0.159166741,6.47,35.0,7.0
A_35_M_7_D_D3,C4,0.121210105,6.47,35.0,7.0
A_35_M_9_A_4,C2,1.84241897,23.29,35.0,9.0
A_35_M_9_A_4,C3,0.289026879,23.29,35.0,9.0
A_35_M_9_A_4,C4,0.0,23.29,35.0,9.0
A_35_M_9_A_D0,C2,0.567382389,0.0,35.0,9.0
A_35_M_9_A_D0,C3,0.030284796,0.0,35.0,9.0
A_35_M_9_A_D1,C2,1.159694608,0.54,35.0,9.0
A_35_M_9_A_D1,C3,0.109453007,0.54,35.0,9.0
A_35_M_9_A_D1,C7,0.232519895,0.54,35.0,9.0
A_35_M_9_A_D2,C2,1.109775515,3.48,35.0,9.0
A_35_M_9_A_D2,C3,0.051560024,3.48,35.0,9.0
A_35_M_9_A_D3,C2,1.479544348,6.47,35.0,9.0
A_35_M_9_A_D3,C3,0.049995706,6.47,35.0,9.0
A_35_M_9_A_D4,C2,1.206605612,11.29,35.0,9.0
A_35_M_9_A_D4,C3,0.203672124,11.29,35.0,9.0
A_35_M_9_A_D4,C4,0.0,11.29,35.0,9.0
A_35_M_9_B_4,C2,2.477381457,23.29,35.0,9.0
A_35_M_9_B_4,C3,0.337902946,23.29,35.0,9.0
A_35_M_9_B_D0,C2,0.659125924,0.0,35.0,9.0
A_35_M_9_B_D0,C3,0.009626225,0.0,35.0,9.0
A_35_M_9_B_D1,C2,0.602730293,0.54,35.0,9.0
A_35_M_9_B_D1,C3,0.0,0.54,35.0,9.0
A_35_M_9_B_D2,C2,1.144626844,3.48,35.0,9.0
A_35_M_9_B_D2,C3,0.153796121,3.48,35.0,9.0
A_35_M_9_B_D2,C4,0.0,3.48,35.0,9.0
A_35_M_9_B_D2,ISOC4,0.037346686,3.48,35.0,9.0
A_35_M_9_B_D2,ISOC5,0.0449264,3.48,35.0,9.0
A_35_M_9_B_D3,C2,1.281966869,6.47,35.0,9.0
A_35_M_9_B_D3,C3,0.416885016,6.47,35.0,9.0
A_35_M_9_B_D4,C2,2.45360502,11.29,35.0,9.0
A_35_M_9_B_D4,C3,0.269925051,11.29,35.0,9.0
A_35_M_9_C_4,C2,2.262072935,23.29,35.0,9.0
A_35_M_9_C_4,C3,0.784500651,23.29,35.0,9.0
A_35_M_9_C_4,C4,0.277576562,23.29,35.0,9.0
A_35_M_9_C_4,ISOC5,0.016837462,23.29,35.0,9.0
A_35_M_9_C_D0,C2,0.371038188,0.0,35.0,9.0
A_35_M_9_C_D0,C3,0.0,0.0,35.0,9.0
A_35_M_9_C_D1,C2,0.872759193,0.54,35.0,9.0
A_35_M_9_C_D1,C3,0.0,0.54,35.0,9.0
A_35_M_9_C_D2,C2,1.186920152,3.48,35.0,9.0
A_35_M_9_C_D2,C3,0.189205001,3.48,35.0,9.0
A_35_M_9_C_D3,C2,1.614294858,6.47,35.0,9.0
A_35_M_9_C_D3,C3,0.142497575,6.47,35.0,9.0
A_35_M_9_C_D4,C2,1.828557451,11.29,35.0,9.0
A_35_M_9_C_D4,C3,0.390304545,11.29,35.0,9.0
A_35_M_9_C_D4,C4,0.0,11.29,35.0,9.0
A_35_M_9_C_D4,C5,0.052310271,11.29,35.0,9.0
A_35_M_9_C_D4,C7,0.346279516,11.29,35.0,9.0
A_35_M_9_C_D4,ISOC4,0.052346047,11.29,35.0,9.0
A_35_M_9_C_D4,ISOC5,0.048017828,11.29,35.0,9.0
A_35_M_9_C_D4,ISOC6,0.030258892,11.29,35.0,9.0
A_35_M_9_D_4,C2,0.061577814,23.29,35.0,9.0
A_35_M_9_D_D0,C2,0.254720722,0.0,35.0,9.0
A_35_M_9_D_D1,C2,0.032010906,0.54,35.0,9.0
A_35_M_9_D_D2,C2,0.044887426,3.48,35.0,9.0
A_35_M_9_D_D2,C3,0.0,3.48,35.0,9.0
A_35_M_9_D_D2,C4,0.0,3.48,35.0,9.0
A_35_M_9_D_D3,C2,0.723406482,6.47,35.0,9.0
A_35_M_9_D_D4,C2,0.224416386,11.29,35.0,9.0
A_35_M_9_D_D4,C3,0.108211777,11.29,35.0,9.0
A_35_M_9_D_D4,C4,0.0,11.29,35.0,9.0
A_35_M_9_INOC_3,C2,2.37839251,54.1,35.0,9.0
A_35_M_9_INOC_3,C3,0.237032541,54.1,35.0,9.0
A_35_M_9_INOC_3,ISOC4,0.067822104,54.1,35.0,9.0
A_35_M_9_INOC_3,ISOC5,0.062339027,54.1,35.0,9.0
A_45_F_5_A_D0,C3,0.192448878,0.0,45.0,5.0
A_45_F_5_A_D0,C5,0.043298172,0.0,45.0,5.0
A_45_F_5_A_D0,C6,0.003539779,0.0,45.0,5.0
A_45_F_5_A_D1,C2,0.221025766,1.2,45.0,5.0
A_45_F_5_A_D1,C3,0.273814028,1.2,45.0,5.0
A_45_F_5_A_D1,C5,0.046784847,1.2,45.0,5.0
A_45_F_5_A_D2,C2,0.606091579,3.3,45.0,5.0
A_45_F_5_A_D2,C3,0.838270059,3.3,45.0,5.0
A_45_F_5_A_D2,C4,0.367819979,3.3,45.0,5.0
A_45_F_5_A_D2,C5,0.503136431,3.3,45.0,5.0
A_45_F_5_A_D2,C6,0.125294221,3.3,45.0,5.0
A_45_F_5_A_D2,ISOC4,0.105421514,3.3,45.0,5.0
A_45_F_5_A_D2,ISOC5,0.162651557,3.3,45.0,5.0
A_45_F_5_A_D3,C2,0.699813974,7.2,45.0,5.0
A_45_F_5_A_D3,C3,0.750928865,7.2,45.0,5.0
A_45_F_5_A_D3,C4,0.387347892,7.2,45.0,5.0
